x;y;z;a;index
9.373;-2.305;2.297;9.921;0.185
9.389;-2.307;2.309;9.940;0.180
9.385;-2.305;2.304;9.934;0.179
9.375;-2.305;2.311;9.927;0.177
9.373;-2.314;2.297;9.924;0.175
9.375;-2.250;2.313;9.915;0.185
9.382;-2.269;2.297;9.922;0.182
9.322;-2.278;2.256;9.858;0.191
9.476;-2.307;2.323;10.025;0.251
9.490;-2.267;2.337;10.033;0.253
9.361;-2.281;2.258;9.896;0.294
9.380;-2.247;2.273;9.909;0.292
9.380;-2.240;2.280;9.909;0.287
9.432;-2.262;2.282;9.965;0.283
9.421;-2.250;2.287;9.952;0.282
9.385;-2.250;2.273;9.914;0.281
9.409;-2.255;2.268;9.937;0.282
9.442;-2.259;2.256;9.967;0.283
9.444;-2.257;2.263;9.971;0.277
9.411;-2.290;2.246;9.943;0.277
9.442;-2.281;2.256;9.972;0.278
9.432;-2.290;2.244;9.963;0.279
9.406;-2.288;2.222;9.932;0.281
9.394;-2.264;2.222;9.915;0.281
9.411;-2.264;2.220;9.931;0.274
9.389;-2.293;2.232;9.920;0.275
9.373;-2.302;2.242;9.908;0.266
9.418;-2.298;2.218;9.945;0.212
9.397;-2.310;2.222;9.928;0.208
9.361;-2.305;2.230;9.895;0.147
9.356;-2.326;2.232;9.896;0.143
9.392;-2.326;2.222;9.928;0.147
9.404;-2.331;2.242;9.944;0.138
9.454;-2.307;2.266;9.992;0.149
9.409;-2.338;2.256;9.954;0.155
9.368;-2.350;2.232;9.913;0.160
9.349;-2.365;2.218;9.895;0.159
9.370;-2.357;2.220;9.914;0.160
9.375;-2.362;2.242;9.925;0.154
9.356;-2.348;2.239;9.902;0.152
9.409;-2.341;2.246;9.952;0.160
9.392;-2.319;2.244;9.931;0.159
9.423;-2.305;2.244;9.957;0.160
9.411;-2.300;2.227;9.941;0.161
9.440;-2.314;2.249;9.976;0.161
9.413;-2.317;2.237;9.949;0.162
9.432;-2.336;2.225;9.969;0.156
9.447;-2.334;2.208;9.978;0.156
9.432;-2.343;2.210;9.967;0.152
9.397;-2.353;2.191;9.931;0.157
9.394;-2.353;2.191;9.929;0.152
9.368;-2.350;2.163;9.897;0.155
9.353;-2.346;2.134;9.876;0.147
9.559;-2.343;2.237;10.093;0.267
9.507;-2.314;2.182;10.025;0.275
9.382;-2.355;2.119;9.903;0.310
9.368;-2.362;2.117;9.890;0.309
9.418;-2.365;2.170;9.950;0.317
9.444;-2.360;2.182;9.976;0.317
9.435;-2.341;2.170;9.960;0.314
9.382;-2.365;2.127;9.907;0.321
9.409;-2.410;2.117;9.940;0.323
9.442;-2.420;2.139;9.979;0.325
9.411;-2.422;2.105;9.943;0.326
9.399;-2.441;2.088;9.933;0.326
9.401;-2.477;2.076;9.941;0.327
9.397;-2.496;2.064;9.939;0.327
9.382;-2.494;2.060;9.924;0.327
9.377;-2.506;2.024;9.915;0.326
9.389;-2.487;2.017;9.920;0.327
9.404;-2.525;1.942;9.929;0.336
9.421;-2.511;1.916;9.936;0.336
9.344;-2.504;1.981;9.874;0.265
9.413;-2.518;1.954;9.938;0.263
9.404;-2.472;2.028;9.933;0.236
9.416;-2.456;1.959;9.926;0.246
9.569;-2.396;1.823;10.031;0.318
9.535;-2.243;1.863;9.971;0.356
9.600;-2.137;1.806;10.000;0.380
9.696;-2.034;1.789;10.067;0.399
9.744;-1.941;1.748;10.088;0.411
9.751;-1.879;1.629;10.063;0.431
9.739;-1.862;1.550;10.036;0.436
9.847;-1.886;1.521;10.140;0.450
10.007;-1.780;1.569;10.285;0.490
10.124;-1.613;1.679;10.389;0.542
10.115;-1.484;1.667;10.358;0.557
9.916;-1.326;1.583;10.129;0.617
9.756;-1.244;1.586;9.962;0.642
9.614;-1.294;1.550;9.824;0.655
9.646;-1.373;1.523;9.861;0.660
9.591;-1.503;1.468;9.818;0.669
9.547;-1.673;1.375;9.790;0.694
9.583;-1.924;1.277;9.858;0.741
9.634;-2.068;1.169;9.922;0.760
9.727;-2.144;1.078;10.019;0.745
9.926;-2.176;1.032;10.214;0.756
9.988;-2.259;0.930;10.282;0.758
10.254;-2.329;0.946;10.557;0.794
10.474;-2.453;0.879;10.793;0.828
10.417;-2.472;0.738;10.731;0.831
10.280;-2.420;0.554;10.576;0.860
10.038;-2.331;0.405;10.313;0.903
9.902;-2.286;0.202;10.164;0.916
9.739;-1.857;-0.023;9.914;1.022
9.679;-1.733;-0.090;9.833;1.026
9.607;-1.845;-0.069;9.783;0.999
9.569;-1.986;0.041;9.773;1.000
9.452;-2.113;0.226;9.688;1.020
9.696;-2.295;0.578;9.981;1.117
9.907;-2.664;0.827;10.292;1.212
9.928;-2.913;1.052;10.400;1.242
9.490;-2.901;1.435;10.027;1.344
9.076;-3.485;1.562;9.847;1.517
11.489;-5.097;1.150;12.621;3.297
10.340;-6.246;-0.256;12.083;3.930
12.356;-6.294;4.138;14.471;6.228
11.714;-5.499;2.929;13.268;6.420
12.066;-5.188;4.301;13.820;6.577
10.443;-4.330;4.665;12.230;6.836
9.514;-4.069;2.617;10.674;7.197
8.956;-3.461;1.253;9.683;7.366
10.077;-2.882;1.849;10.642;7.493
9.361;-2.269;2.270;9.896;7.546
9.353;-2.458;3.539;10.298;7.653
8.741;-1.670;2.807;9.331;7.751
7.146;-1.984;1.655;7.599;8.001
7.088;-2.223;1.669;7.614;8.001
8.252;-3.665;1.906;9.228;8.203
9.169;-5.551;2.400;10.984;8.467
9.425;-5.927;4.064;11.853;8.634
8.767;-5.729;4.076;11.238;8.642
8.132;-4.177;3.743;9.879;8.779
7.807;-2.357;3.166;8.748;8.499
7.982;-0.959;4.169;9.056;8.403
8.137;-1.129;4.143;9.201;6.877
8.252;-1.170;3.573;9.068;6.718
8.281;-1.072;3.039;8.886;6.582
8.393;-0.895;3.204;9.029;6.316
8.697;-0.741;3.616;9.448;5.920
8.743;-0.705;3.297;9.371;5.711
8.659;-0.818;3.171;9.258;5.541
8.640;-0.772;3.147;9.228;5.444
8.537;-0.789;3.123;9.124;5.292
8.678;-0.658;3.120;9.246;5.149
8.834;-0.519;3.235;9.422;4.754
9.085;-0.282;3.472;9.730;4.766
9.351;-0.004;3.750;10.075;4.410
9.595;0.310;4.092;10.436;3.884
9.986;0.729;4.523;10.986;3.552
10.256;1.239;4.945;11.453;3.558
10.448;1.821;4.775;11.630;3.185
10.539;1.849;5.096;11.851;2.550
11.140;0.726;5.584;12.482;2.318
11.760;-1.469;5.088;12.897;3.282
12.210;-2.724;3.894;13.102;3.692
11.808;-2.152;3.721;12.566;3.722
10.189;-2.573;3.235;10.996;4.101
10.127;-3.258;3.154;11.096;4.125
9.938;-4.168;2.943;11.171;4.221
9.128;-4.299;2.261;10.340;4.349
8.884;-3.796;1.768;9.822;4.413
8.994;-3.524;1.439;9.767;4.433
8.650;-3.617;1.880;9.562;4.465
8.712;-3.440;2.043;9.586;4.466
8.808;-3.207;2.277;9.646;4.459
8.958;-3.119;2.625;9.842;4.451
9.076;-3.021;2.649;9.925;4.423
8.812;-2.913;2.495;9.611;4.376
8.602;-2.705;2.304;9.307;4.332
8.274;-2.425;2.088;8.871;4.312
7.955;-2.202;2.043;8.503;4.317
7.917;-1.869;2.074;8.395;4.109
8.137;-1.747;1.952;8.548;3.393
8.664;-1.445;2.131;9.039;2.951
9.229;-1.057;2.280;9.565;2.947
9.588;-0.880;2.414;9.926;2.414
9.818;-0.775;2.526;10.167;2.329
9.796;-0.691;2.510;10.136;2.127
9.502;-0.495;2.498;9.837;1.874
9.049;-0.255;2.433;9.374;1.796
8.832;-0.143;2.376;9.147;1.759
8.810;-0.057;2.402;9.132;1.667
8.899;-0.040;2.515;9.247;1.655
9.167;0.006;2.682;9.551;1.650
9.543;0.034;2.859;9.962;1.657
10.112;-0.037;3.039;10.559;1.756
10.558;-0.143;3.178;11.027;1.791
11.061;-0.203;3.465;11.592;1.850
12.361;-0.423;3.604;12.882;2.224
13.414;-0.873;3.757;13.958;2.476
14.623;-1.256;4.219;15.272;2.800
13.682;-1.615;4.435;14.473;2.970
11.013;-1.476;3.772;11.734;4.001
8.932;-1.426;2.948;9.513;4.531
7.608;-1.816;1.791;8.024;4.857
7.268;-4.000;0.697;8.325;5.440
7.191;-7.261;4.361;11.111;7.324
7.807;-9.275;5.608;13.357;7.714
7.610;-9.746;5.072;13.365;7.733
7.247;-8.231;6.197;12.596;7.964
1.701;-6.468;16.267;17.589;14.095
6.868;-1.043;13.875;15.517;16.140
7.158;-1.036;4.107;8.317;18.866
7.656;-1.316;1.724;7.957;19.020
7.711;-1.864;2.282;8.255;19.026
8.762;-2.884;1.720;9.383;19.085
9.152;-3.203;1.530;9.817;19.084
9.140;-2.997;2.124;9.851;19.048
9.076;-2.872;2.464;9.833;19.016
9.229;-2.618;2.639;9.950;18.972
9.650;-2.384;2.634;10.284;18.950
10.182;-1.994;2.737;10.730;18.760
10.508;-1.730;3.228;11.128;18.637
10.867;-1.646;3.053;11.407;18.555
11.954;-2.472;3.336;12.654;18.443
12.835;-3.837;3.384;13.817;17.853
10.816;-3.830;2.356;11.714;17.829
8.760;-3.444;1.669;9.559;17.949
7.974;-3.416;1.329;8.776;17.866
8.645;-3.770;1.435;9.540;13.584
9.923;-4.417;1.926;11.031;11.179
13.917;-4.357;0.051;14.583;6.994
13.452;-4.079;-0.603;14.070;6.606
12.430;-4.347;-9.945;16.502;11.464
11.353;-3.729;-3.742;12.522;13.000
8.391;-3.897;-1.407;9.358;13.526
7.658;-2.810;-0.641;8.183;13.596
7.579;-2.609;-1.936;8.246;13.655
8.504;-1.445;-1.223;8.712;13.749
8.769;-0.662;0.477;8.807;13.870
9.191;-0.576;1.569;9.341;13.904
10.074;-1.026;1.346;10.215;13.926
11.209;-1.275;-0.217;11.283;14.056
12.519;-1.215;-0.304;12.581;14.048
12.842;-1.182;-0.253;12.899;13.958
12.157;-0.713;0.319;12.182;13.809
11.336;0.417;-0.909;11.380;13.759
10.855;0.542;-0.411;10.876;13.750
10.893;0.159;0.815;10.925;13.789
11.702;-0.138;1.284;11.773;13.741
12.011;-0.693;0.910;12.066;13.034
12.071;-1.433;1.164;12.211;13.030
11.207;-1.869;0.903;11.397;9.077
10.364;-1.950;0.817;10.577;6.564
9.930;-2.101;0.867;10.187;5.389
9.792;-2.199;1.092;10.095;5.179
10.900;-6.464;-6.500;14.242;10.107
10.496;-8.037;14.285;19.463;23.110
8.137;-5.300;18.582;20.967;23.707
7.567;-4.256;7.037;11.176;26.370
7.498;-3.634;1.964;8.560;26.841
5.815;-2.659;-0.052;6.394;26.917
6.073;-2.070;1.677;6.632;26.948
7.428;-1.754;3.927;8.584;27.075
7.610;-2.463;3.906;8.902;27.066
7.649;-3.263;3.132;8.886;27.025
7.900;-3.193;2.890;8.998;27.019
8.345;-3.025;2.890;9.336;26.992
9.083;-2.925;2.914;9.977;26.985
9.265;-2.954;2.924;10.154;26.975
9.126;-3.119;2.809;10.045;26.965
8.923;-3.423;2.402;9.854;26.952
8.836;-3.624;2.179;9.796;26.940
8.824;-3.595;2.072;9.751;26.936
8.736;-3.610;2.143;9.692;26.935
8.779;-3.717;2.596;9.881;25.469
9.052;-3.722;3.034;10.247;14.639
9.210;-3.495;3.051;10.312;13.522
9.236;-3.227;2.955;10.220;6.944
9.133;-3.246;2.864;10.107;4.702
8.616;-3.409;2.668;9.642;3.821
8.542;-3.212;3.077;9.631;3.377
8.571;-2.901;3.293;9.629;2.133
8.772;-2.844;2.945;9.680;2.044
9.047;-2.901;2.615;9.854;1.769
9.277;-2.923;2.519;10.047;1.750
9.373;-3.006;2.538;10.165;1.689
9.425;-3.258;2.373;10.251;1.547
9.432;-3.454;2.119;10.266;1.569
9.342;-3.564;1.985;10.194;1.562
9.179;-3.567;1.957;10.040;1.472
9.119;-3.428;2.227;9.993;1.472
9.081;-3.188;2.371;9.912;1.494
8.994;-2.841;2.364;9.724;1.532
8.786;-2.513;2.471;9.467;1.514
8.630;-2.305;2.840;9.373;1.493
8.362;-2.290;3.432;9.325;1.605
8.319;-2.571;3.702;9.462;1.627
8.278;-2.858;3.843;9.564;1.653
8.597;-2.913;3.695;9.800;1.589
9.375;-3.016;3.434;10.430;1.731
9.928;-2.791;3.417;10.864;1.792
9.844;-2.573;3.779;10.854;1.798
9.081;-2.496;4.617;10.488;2.082
8.377;-2.741;4.885;10.077;2.213
7.977;-2.702;4.655;9.623;2.258
7.895;-2.343;4.181;9.236;2.316
7.886;-1.989;4.167;9.138;2.321
8.132;-1.749;4.246;9.339;2.339
8.527;-1.589;4.547;9.794;2.391
8.946;-1.309;4.859;10.264;2.444
9.241;-1.045;4.590;10.371;2.474
9.169;-0.911;4.545;10.274;2.453
8.891;-0.899;4.485;9.999;2.437
8.367;-0.928;4.344;9.473;2.455
7.859;-1.136;4.279;9.021;2.432
7.800;-1.464;4.758;9.253;2.470
7.912;-1.812;5.060;9.565;2.494
8.247;-1.764;5.179;9.897;2.494
8.334;-1.615;4.997;9.850;2.366
8.027;-1.510;4.650;9.399;2.339
7.862;-1.836;4.195;9.098;2.372
7.812;-2.077;4.133;9.078;2.097
8.061;-2.226;4.265;9.387;1.968
8.460;-2.046;4.279;9.699;1.962
9.104;-1.871;4.406;10.286;1.988
10.797;-1.596;4.997;12.004;2.668
11.877;-1.606;5.431;13.158;2.889
11.027;-1.970;4.447;12.052;3.146
9.969;-1.912;3.278;10.667;3.469
8.769;-1.364;2.103;9.120;3.864
10.587;-0.974;3.250;11.117;4.435
11.039;-1.551;3.345;11.639;4.488
10.546;-1.838;3.594;11.292;4.498
10.361;-1.524;3.824;11.149;4.484
10.460;-1.160;3.640;11.135;4.466
9.861;-0.962;3.053;10.368;4.524
8.913;-1.012;2.843;9.410;4.613
9.622;-0.916;3.405;10.247;4.695
9.421;-0.835;3.312;10.021;4.677
8.669;-1.029;2.809;9.170;4.732
8.642;-1.072;2.780;9.142;4.725
8.774;-1.043;2.926;9.308;4.719
9.116;-1.156;2.945;9.650;4.712
9.136;-1.182;2.553;9.559;4.680
8.690;-1.235;2.503;9.127;4.337
8.324;-1.385;2.644;8.843;4.199
8.396;-1.632;2.989;9.060;4.000
8.434;-1.833;3.420;9.284;3.706
8.566;-1.962;3.523;9.467;3.265
9.358;-1.984;4.135;10.422;2.626
10.338;-2.439;5.388;11.910;3.013
10.297;-2.666;5.361;11.911;2.957
9.840;-1.984;4.253;10.901;3.235
8.453;-1.156;3.082;9.071;3.777
7.790;-0.914;2.797;8.327;3.756
7.790;-1.115;2.670;8.310;3.635
8.413;-1.318;2.699;8.933;3.580
9.188;-1.431;2.795;9.710;3.659
9.547;-1.350;2.883;10.064;3.560
9.847;-0.945;2.759;10.269;3.597
10.014;-0.653;2.548;10.354;3.613
10.148;-0.301;2.459;10.446;3.616
10.697;-0.037;2.677;11.027;3.652
10.426;0.204;2.787;10.794;3.644
10.316;0.312;2.797;10.693;3.623
9.959;0.018;2.814;10.349;3.627
9.820;-0.277;2.778;10.209;3.610
9.658;-0.497;2.706;10.042;3.615
9.488;-0.634;2.694;9.883;3.481
9.167;-0.655;2.732;9.588;3.080
8.638;-0.449;2.771;9.082;3.123
8.307;-0.344;2.869;8.795;2.825
8.626;-0.327;3.197;9.205;2.052
9.339;-0.363;3.637;10.029;2.082
9.816;-0.353;4.076;10.634;2.168
9.863;-0.234;4.370;10.791;2.091
9.674;-0.097;4.372;10.617;1.950
9.298;-0.090;4.305;10.247;1.951
9.061;-0.231;4.248;10.010;1.902
8.949;-0.512;4.171;9.887;1.886
8.932;-0.813;4.191;9.900;1.870
8.884;-1.010;4.138;9.852;1.767
8.877;-1.050;4.164;9.861;1.727
8.875;-1.031;4.068;9.817;1.723
8.798;-0.907;3.965;9.693;1.669
8.966;-0.739;3.944;9.823;1.654
9.131;-0.555;4.059;10.008;1.652
9.169;-0.368;4.126;10.061;1.650
9.114;-0.183;4.152;10.017;1.630
9.069;-0.124;4.121;9.962;1.529
9.143;-0.090;4.159;10.045;1.489
9.160;-0.064;4.219;10.085;1.418
9.083;-0.009;4.260;10.032;1.148
8.970;-0.049;4.231;9.918;0.956
8.956;-0.186;4.250;9.915;0.911
8.966;-0.322;4.317;9.956;0.894
8.970;-0.437;4.313;9.963;0.816
8.990;-0.476;4.463;10.048;0.782
9.040;-0.416;4.202;9.978;0.767
9.035;-0.363;4.018;9.895;0.730
9.066;-0.413;4.169;9.987;0.718
9.157;-0.452;4.514;10.219;0.801
9.310;-0.478;4.643;10.415;0.821
9.483;-0.531;4.868;10.673;0.851
9.274;-0.519;4.878;10.492;0.844
8.889;-0.626;4.643;10.048;0.923
8.628;-0.691;4.550;9.779;0.945
8.319;-0.940;4.598;9.551;1.007
8.130;-1.184;5.115;9.678;1.171
7.871;-1.369;5.373;9.628;1.237
8.187;-1.223;5.809;10.113;1.355
7.723;-1.187;5.215;9.394;1.548
7.651;-1.268;4.878;9.162;1.583
9.440;-1.010;5.905;11.180;2.609
8.956;-0.861;4.514;10.066;2.996
8.135;-0.978;4.174;9.195;3.125
7.706;-1.357;4.167;8.865;3.173
7.759;-1.931;4.552;9.201;3.237
7.778;-2.674;4.923;9.586;3.336
7.795;-3.286;5.074;9.864;3.391
7.747;-3.662;5.131;9.988;3.394
7.910;-3.373;5.225;10.062;3.406
8.094;-2.618;5.139;9.939;3.482
8.214;-2.137;5.060;9.881;3.512
8.585;-1.821;5.019;10.110;3.515
8.772;-1.716;5.115;10.298;3.512
9.037;-1.701;5.237;10.583;3.501
9.090;-1.603;5.055;10.524;3.455
8.884;-1.450;4.813;10.208;3.449
8.712;-1.206;4.574;9.913;3.425
8.757;-1.017;4.674;9.979;3.348
8.750;-1.232;4.782;10.047;3.338
8.671;-1.254;4.859;10.018;2.614
8.812;-1.376;5.060;10.254;2.172
8.547;-1.565;5.060;10.055;2.005
8.496;-1.579;5.146;10.058;1.925
8.350;-1.474;5.210;9.952;1.806
8.135;-1.285;5.321;9.805;1.633
8.281;-1.378;5.440;10.003;1.520
8.329;-1.594;5.467;10.089;1.488
8.334;-1.685;5.335;10.037;1.456
8.374;-1.711;5.304;10.059;1.230
8.312;-1.754;5.337;10.033;1.126
7.991;-1.745;5.424;9.814;1.067
7.850;-1.745;5.692;9.852;1.084
7.637;-1.661;5.924;9.807;1.094
7.496;-1.587;5.993;9.727;1.087
7.455;-1.498;6.022;9.700;1.033
7.440;-1.510;6.063;9.716;0.960
7.613;-1.740;5.926;9.803;0.988
7.656;-1.785;5.756;9.744;0.975
7.496;-1.663;5.428;9.403;1.042
7.215;-1.701;5.050;8.970;1.111
7.091;-1.747;5.146;8.934;1.074
7.263;-1.570;5.357;9.160;1.118
7.584;-1.450;5.436;9.443;1.156
7.752;-1.603;5.495;9.636;1.139
7.883;-1.874;5.670;9.890;1.172
7.778;-2.314;5.723;9.930;1.238
7.699;-2.678;5.687;9.939;1.283
7.685;-2.899;5.869;10.095;1.313
7.668;-2.932;6.175;10.273;1.347
7.697;-2.939;6.506;10.498;1.347
7.785;-2.985;6.482;10.561;1.316
7.938;-2.827;6.099;10.402;1.349
7.943;-2.580;6.250;10.431;1.369
7.754;-2.360;6.575;10.437;1.433
7.433;-2.305;6.329;10.031;1.490
7.189;-2.319;5.869;9.566;1.546
7.053;-2.384;5.792;9.432;1.544
7.012;-2.434;5.922;9.495;1.502
6.954;-2.489;5.907;9.458;1.429
7.005;-2.525;5.893;9.496;1.421
6.998;-2.516;6.020;9.567;1.389
6.828;-2.422;6.137;9.494;1.363
6.751;-2.223;6.123;9.381;1.359
6.780;-1.950;6.125;9.343;1.342
7.005;-1.673;6.120;9.451;1.312
7.168;-1.596;6.039;9.507;1.273
7.266;-1.500;5.998;9.540;1.249
7.261;-1.455;6.022;9.545;1.211
7.299;-1.414;6.173;9.664;1.176
7.261;-1.124;6.218;9.626;1.208
7.163;-0.832;6.518;9.720;1.203
6.820;-0.698;6.970;9.777;1.306
7.002;-2.106;8.615;11.300;2.497
9.198;-3.047;8.582;12.943;3.432
10.366;-1.182;6.762;12.433;4.434
10.759;-1.457;4.724;11.841;4.900
11.264;-3.215;5.711;13.032;5.321
10.958;-4.757;5.143;13.006;5.576
10.292;-3.878;3.441;11.524;5.933
10.553;-1.745;3.020;11.114;6.323
11.389;-0.057;3.458;11.902;6.608
11.659;0.456;3.733;12.251;6.636
10.903;0.161;3.523;11.459;6.683
10.091;-0.227;2.742;10.459;6.779
9.150;-0.203;2.208;9.415;6.862
8.748;-0.320;1.372;8.861;6.924
9.078;-0.591;2.182;9.355;6.984
8.537;-1.328;0.941;8.691;7.150
8.073;-2.077;0.262;8.340;7.230
7.778;-3.145;-0.304;8.395;7.324
8.041;-3.586;-0.500;8.819;7.321
8.271;-3.490;-0.421;8.987;6.996
8.451;-3.456;-0.258;9.134;6.580
9.399;-2.803;0.443;9.818;6.080
10.306;-1.967;0.949;10.535;5.862
10.524;-1.292;0.874;10.639;5.527
10.840;-0.758;1.171;10.930;5.313
11.286;-0.454;1.904;11.454;4.995
11.391;-0.310;2.689;11.708;4.561
10.625;-0.315;2.905;11.019;4.206
9.895;-0.641;2.285;10.175;4.279
9.504;-0.863;2.062;9.764;4.225
9.339;-0.969;2.148;9.632;4.060
9.555;-1.012;2.270;9.873;3.921
9.928;-0.971;2.615;10.313;3.842
9.930;-0.832;2.730;10.332;3.736
9.892;-0.679;2.251;10.168;3.440
9.693;-0.495;1.808;9.873;3.296
9.083;-0.514;1.844;9.282;3.113
9.461;-0.365;2.333;9.751;3.129
9.081;-0.023;2.225;9.349;3.162
8.822;0.018;2.167;9.084;3.164
9.028;-0.052;1.861;9.218;2.887
9.346;-0.152;1.739;9.508;2.585
9.545;-0.224;2.024;9.760;2.510
9.696;-0.296;2.301;9.970;2.436
9.842;-0.339;2.340;10.122;2.265
10.057;-0.262;2.112;10.280;2.141
10.242;-0.100;2.072;10.450;2.003
10.270;0.094;2.017;10.467;1.741
10.144;0.245;2.160;10.374;1.685
10.323;0.338;1.923;10.506;1.700
11.417;0.406;2.330;11.660;2.048
12.552;0.343;2.900;12.887;2.356
12.861;0.255;3.099;13.232;2.379
11.796;0.140;3.029;12.179;2.561
9.672;0.066;2.601;10.016;3.315
8.034;-0.040;2.098;8.304;3.683
7.098;-0.150;1.813;7.327;3.759
6.662;-0.356;1.768;6.902;3.753
6.974;-0.660;1.973;7.277;3.775
7.634;-1.079;2.395;8.074;3.860
8.520;-1.814;2.627;9.099;4.019
9.306;-2.343;2.601;9.942;4.114
10.184;-3.116;2.740;10.997;4.267
10.694;-3.899;2.969;11.764;4.371
10.297;-3.816;2.950;11.370;4.378
9.768;-2.604;3.082;10.568;4.568
9.689;-1.359;3.254;10.311;4.735
9.693;-0.365;3.549;10.329;4.840
9.248;0.118;3.724;9.970;4.878
9.073;0.207;3.508;9.730;4.745
9.148;0.116;3.331;9.736;4.576
9.109;0.089;3.221;9.662;4.562
8.887;-0.025;3.178;9.438;4.441
8.980;-0.138;3.269;9.557;3.880
9.169;-0.459;3.532;9.837;3.510
9.394;-0.488;3.578;10.064;3.377
9.533;-0.313;3.556;10.179;3.349
9.598;0.051;3.590;10.247;3.335
9.337;0.355;3.740;10.064;3.243
9.076;0.480;3.884;9.884;3.040
8.695;0.456;3.934;9.555;2.914
8.348;0.415;3.896;9.222;2.688
7.915;0.506;3.783;8.787;2.551
8.099;0.676;3.829;8.984;2.532
8.451;0.674;3.942;9.349;2.186
8.456;0.880;4.365;9.557;1.848
8.384;1.066;4.571;9.608;1.557
8.554;1.255;4.949;9.962;1.473
8.937;1.370;5.311;10.486;1.541
9.095;1.315;5.469;10.694;1.544
9.112;1.193;5.155;10.537;1.576
9.061;1.320;4.993;10.430;1.570
9.605;2.065;5.567;11.292;1.901
12.258;1.658;5.946;13.724;3.279
13.223;0.789;5.045;14.174;3.633
13.065;0.073;4.100;13.693;3.818
11.791;-0.684;3.894;12.436;4.084
9.533;-1.680;3.159;10.182;4.809
8.738;-1.584;3.115;9.411;4.864
8.803;-1.156;3.226;9.446;4.870
8.468;-0.571;2.529;8.856;4.953
8.518;-0.265;1.957;8.744;4.974
8.422;-0.492;1.815;8.630;4.976
8.369;-1.096;1.935;8.660;5.000
8.293;-1.256;2.242;8.682;4.991
8.513;-1.282;2.574;8.986;4.999
8.903;-1.239;2.574;9.351;4.993
9.547;-1.041;2.787;10.000;5.014
9.971;-0.938;2.888;10.423;5.029
9.696;-0.823;2.771;10.117;5.028
8.714;-0.559;2.538;9.094;5.130
7.625;-0.454;2.170;7.941;5.145
7.505;-0.535;1.614;7.695;4.411
8.233;-0.591;1.875;8.464;4.191
9.406;-0.787;2.498;9.764;4.235
11.120;-0.883;2.764;11.493;4.326
12.703;-0.897;3.154;13.119;3.839
13.311;-0.715;3.221;13.714;3.808
12.315;-0.619;2.977;12.685;3.920
10.828;-0.349;2.644;11.152;4.101
9.289;-0.222;2.287;9.569;4.349
8.934;-0.227;2.208;9.206;4.354
8.774;-0.344;2.177;9.047;4.315
8.403;-0.581;2.093;8.679;4.324
8.257;-0.708;2.244;8.586;4.312
8.401;-0.897;2.500;8.810;4.309
8.578;-0.959;2.685;9.039;4.258
8.743;-1.043;2.728;9.218;4.239
8.963;-1.060;2.725;9.428;4.233
9.045;-1.093;2.637;9.484;4.104
9.025;-1.170;2.706;9.495;3.940
9.337;-1.139;2.503;9.733;3.916
9.516;-1.160;2.771;9.979;3.852
9.765;-1.105;3.171;10.326;3.641
10.144;-0.998;3.324;10.721;3.228
10.531;-0.653;4.004;11.286;2.914
10.984;-0.030;5.153;12.133;3.162
10.558;0.434;5.986;12.145;3.167
11.518;0.305;5.548;12.788;2.960
12.014;-0.203;4.459;12.816;2.818
11.410;-0.684;3.309;11.900;3.118
10.033;-0.871;2.280;10.326;3.560
8.851;-0.962;2.069;9.140;3.732
8.166;-0.998;2.000;8.466;3.787
7.802;-1.105;2.194;8.180;3.795
7.776;-1.144;2.479;8.241;3.797
8.255;-1.105;2.716;8.760;3.829
8.642;-1.191;2.811;9.166;3.845
9.411;-1.433;2.804;9.924;3.926
10.519;-2.010;2.790;11.067;4.119
10.055;-2.554;2.462;10.662;4.177
9.107;-2.925;1.880;9.748;4.326
8.317;-3.672;0.578;9.110;4.623
8.877;-4.352;1.226;9.962;4.732
9.626;-4.572;1.777;10.804;4.751
9.253;-3.887;2.043;10.242;4.619
8.685;-2.654;2.052;9.311;4.700
8.678;-1.555;2.433;9.146;4.723
8.542;-0.971;2.866;9.062;4.601
7.967;-0.617;3.882;8.884;4.554
8.334;-0.258;5.402;9.935;4.508
8.377;-0.409;5.867;10.235;4.372
9.986;-0.459;5.764;11.539;4.609
10.855;-1.168;5.201;12.093;4.757
10.510;-1.733;4.188;11.446;4.900
9.648;-1.306;3.209;10.251;5.060
9.061;-0.959;2.766;9.523;5.109
8.913;-0.792;2.708;9.349;5.050
8.990;-0.715;2.871;9.464;4.897
9.277;-0.681;3.183;9.831;4.852
9.562;-0.653;3.594;10.236;4.735
9.409;-0.614;3.839;10.180;4.430
9.100;-0.533;3.712;9.842;4.307
8.975;-0.693;3.341;9.602;4.221
9.119;-0.933;3.443;9.792;4.150
9.260;-1.077;3.611;9.997;3.931
9.330;-1.165;3.750;10.122;3.759
9.432;-1.117;4.152;10.366;3.709
9.696;-1.014;4.566;10.765;3.538
9.665;-0.696;5.079;10.940;3.211
9.722;-0.456;5.024;10.953;3.183
9.756;-0.411;4.241;10.646;2.854
9.284;-0.497;3.410;9.903;2.738
8.887;-0.804;2.747;9.336;2.593
8.606;-1.393;2.646;9.111;2.296
8.597;-1.625;2.926;9.226;2.178
8.685;-1.242;3.211;9.343;2.220
8.707;-0.533;3.494;9.397;2.339
8.652;0.149;3.441;9.312;2.401
8.640;0.341;3.214;9.225;2.366
